Text,Start Time,Duration
arms again i think there's not very,6436.719,1.44
little disagreement in the scientific,6438.159,1.441
community of both of those facts,6439.6,2.639
if you put those facts together,6442.239,2.321
the obvious policy is to protect the,6444.56,2.8
people who are at the most severe risk,6447.36,2.08
from the disease itself,6449.44,2.08
and that's the idea of focus protection,6451.52,1.44
that's the general principle of it,6452.96,2.159
the actual implementation of it depends,6455.119,2.721
on the living circumstances of the,6457.84,2.0
people that are at risk,6459.84,1.68
the resources are available in the,6461.52,1.44
community uh the the uh the technology,6462.96,3.52
is available to do this,6466.48,2.8
and so it's almost always going to be in,6469.28,2.56
fact it'll always be a local thing,6471.84,2.879
because it'll depend on the the the all,6474.719,2.48
of those those things which are all,6477.199,1.44
local in nature,6478.639,1.52
right so one very very obvious thing in,6480.159,3.201
a country like ours where so many older,6483.36,2.56
people live in institutionalized,6485.92,1.759
settings in nursing home settings,6487.679,2.721
and that's where older really vulnerable,6490.4,2.56
chronically ill patients often live,6492.96,2.719
it is and you know this disease affects,6495.679,2.0
that group most like most most commonly,6497.679,2.081
it is absolutely vital to protect that,6499.76,2.16
group,6501.92,1.199
um we should have known that in february,6503.119,2.56
2020 from just from the chinese data,6505.679,4.081
and,6510.159,0.721
we should have thought about that group,6510.88,2.239
as the as this as the key constraint,6513.119,3.12
in our policy making,6516.239,2.0
um instead we thought about in february,6518.239,2.48
march 2020 as hospital beds as the key,6520.719,2.881
constraint,6523.6,1.2
hospital beds and ventilator shortages,6524.8,2.0
and that we so we we ran around trying,6526.8,2.24
to like address that,6529.04,2.079
constraint you know like a linear,6531.119,1.681
programming problem you figure out what,6532.8,1.12
the which constraints binding and you,6533.92,1.52
address that one thing and then you go,6535.44,1.36
to the next one right um if that's it's,6536.8,2.72
that one constraint we said okay the,6539.52,1.679
constraint is hospital beds,6541.199,3.04
that led to the decision in many of the,6544.239,2.88
northeast states to send,6547.119,2.481
covet infected patients who were on on,6549.6,2.0
the verge of like it looked like they,6551.6,1.519
were about to recover back to nursing,6553.119,2.161
homes,6555.28,1.919
who then spread the disease all through,6557.199,1.761
there because they wanted to preserve,6558.96,1.12
the hospital beds,6560.08,1.68
well for somebody who loves the miracle,6561.76,2.56
optimization i love the way you frame,6564.32,1.76
this,6566.08,1.76
but those are kind of connected right if,6567.84,2.56
you actually focus on protecting the,6570.4,2.16
vulnerable you will also,6572.56,2.8
have the effect of,6575.36,2.08
not,6577.44,0.799
hitting the ceiling of the available,6578.239,2.161
that is that's the irony if we protected,6580.4,2.239
the vulnerable the vulnerable the most,6582.639,2.56
likely to be hospitalized and so by,6585.199,2.321
protecting the hospital about protecting,6587.52,1.76
the vulnerable we would also have,6589.28,2.24
addressed the shortage of hospital,6591.52,1.199
that's more effectively so that little,6592.719,1.841
shift in priority would have had a big,6594.56,2.0
impact,6596.56,1.039
okay but specifically the idea is to,6597.599,4.0
and we could talk about different ideas,6601.599,1.921
of how to actually do this but uh you,6603.52,2.159
know you,6605.679,1.681
basically do a lockdown or something,6607.36,2.08
like that on a very small set i mean you,6609.44,2.96
may have to do that if it's community,6612.4,1.6
spread is very high but generally i,6614.0,1.52
think,6615.52,1.679
it would depend on again the living,6617.199,1.52
circumstances and the uh so so for,6618.719,1.841
instance um,6620.56,1.679
if you are in a if you have a here's a,6622.239,2.4
very simple idea that doesn't require a,6624.639,1.361
lockdown,6626.0,1.44
forced on them i i don't actually,6627.44,1.44
generally are not in favor of that kind,6628.88,1.359
of force lockdown because you just won't,6630.239,1.281
get cooperation,6631.52,1.84
um but what you could do is provide,6633.36,1.68
resources to,6635.04,1.92
that group of people so like ima imagine,6636.96,2.159
you live next door to somebody uh an,6639.119,2.401
older couple,6641.52,1.679
um and it's there's high community,6643.199,1.761
spread,6644.96,1.279
well they have to go grocery shopping,6646.239,2.241
um we did like some of these some,6648.48,1.6
communities did these like senior only,6650.08,1.76
grocery hour right but but they have to,6651.84,2.319
still have to go out and they might get,6654.159,1.52
exposed in when they're shopping amongst,6655.679,2.081
other seniors yeah,6657.76,1.68
well why not organized home delivery of,6659.44,2.56
groceries to them we did that for the,6662.0,2.0
laptop class,6664.0,1.679
right uh or or you can even just there's,6665.679,2.0
a volunteer effort you know the older,6667.679,1.601
people living next door just call them,6669.28,1.359
up and say can i help you get uh go out,6670.639,1.921
and go shopping for it and so you would,6672.56,1.599
have potentially,6674.159,1.44
federal support of that kind of thing so,6675.599,1.921
these kinds of efforts and identify,6677.52,2.56
where the vulnerable people live uh it's,6680.08,2.159
really challenging in multi-generational,6682.239,1.92
homes in l.a county for instance there's,6684.159,1.44
a lot of,6685.599,1.921
older people living together with,6687.52,1.28
younger people in relatively crowded,6688.8,2.72
they're they're it's really quite a,6691.52,1.84
challenge but there again you can use,6693.36,1.68
resources so if grandma uh,6695.04,3.36
is worried that grandson has come home,6698.4,2.239
but is potentially been exposed grandson,6700.639,1.6
calls grandma says i've been i might,6702.239,1.521
have been at a party where i might do,6703.76,1.439
that where covid was grandma calls,6705.199,2.48
public health public health and then,6707.679,1.361
says okay you can have this hotel room,6709.04,1.52
for a couple of days,6710.56,1.28
until you check to turn negatives in,6711.84,2.56
case it wasn't clear,6714.4,1.6
the idea of focus protection,6716.0,2.56
is the people that are,6718.56,2.28
vulnerable protect them,6720.84,2.12
and everybody else goes on with their,6722.96,2.239
lives open up the economy just do as it,6725.199,3.44
was before and there was still fear,6728.639,1.841
abroad so there still would be some,6730.48,1.679
restrictions people would pose on,6732.159,1.361
themselves they probably would go to,6733.52,1.52
parties less the grandsons probably,6735.04,1.52
wouldn't go so many parties right um uh,6736.56,2.32
that there would be less,6738.88,1.68
less participation in big gatherings uh,6740.56,2.8
you may even save like big gatherings in,6743.36,1.759
order to restrict community spread again,6745.119,2.161
i'm not against any of that,6747.28,2.0
but you shouldn't be closing businesses,6749.28,2.399
you shouldn't be closing churches and,6751.679,1.601
synagogues you shouldn't be closing you,6753.28,1.76
shouldn't be forcing people to not go to,6755.04,2.72
to school you should,6757.76,1.52
you should not be shuttering businesses,6759.28,1.919
you should just let,6761.199,1.281
just allow society to go on some disease,6762.48,2.48
will spread but as we've seen the,6764.96,1.92
lockdown didn't stop the disease from,6766.88,1.279
spreading anyways,6768.159,1.841
right so what do you make of the,6770.0,1.84
criticism that this idea like,6771.84,3.92
all good ideas,6775.76,1.76
cannot actually be implemented in a,6777.52,2.32
heterogeneous society where there's a,6779.84,1.839
lot of people intermixing,6781.679,1.92
and,6783.599,0.961
once you open it up people like the the,6784.56,3.039
younger people will just forget that,6787.599,1.761
this is even existing and they'll stop,6789.36,2.319
caring about the older people and mess,6791.679,1.601
up the whole thing and the government,6793.28,1.76
will not want to fund,6795.04,1.679
any kind of the great efforts you're,6796.719,1.52
talking about about food delivery and,6798.239,1.681
then the food delivery services be like,6799.92,2.239
why the heck am i helping out on this,6802.159,1.761
anyway because like it's not making me,6803.92,2.0
much money and so therefore like all,6805.92,2.16
good ideas it will collapse,6808.08,2.32
that might be true i mean i think it's,6810.4,1.839
always a risk with policy thing but i,6812.239,1.841
think like think back to the moment,6814.08,3.2
we actually felt like we were in this,6817.28,1.28
together to some extent yes,6818.56,2.159
right i think i think that that um that,6820.719,2.561
empathy that we had that was used to,6823.28,2.0
like,6825.28,2.24
tell people to stay in and like happily,6827.52,2.56
not don't rule in happily but like stay,6830.08,1.68
in,6831.76,0.879
um to to like wear a mask or to to do,6832.639,2.881
all these things that we thought would,6835.52,1.76
help other people,6837.28,1.439
could have been redirected to actually,6838.719,1.681
helping the people who most needed to be,6840.4,2.4
especially,6842.8,1.2
i do remember,6844.0,0.87
[Music],6844.87,1.97
march uh so this is even way before,6846.84,3.0
barrington all that kind of stuff,6849.84,2.799
march april may,6852.639,2.08
there was a feeling like if if we all,6854.719,2.321
just work together,6857.04,1.599
yeah we'll solve this right and that,6858.639,2.48
maybe started to when did that start,6861.119,2.161
breaking down i mean the,6863.28,2.0
unfortunately the election is mixed into,6865.28,2.319
this yeah that it became politicized but,6867.599,3.361
i think it lasted quite a long time i,6870.96,1.92
think into the summer i think there was,6872.88,1.52
some some of that sense uh i don't know,6874.4,2.64
they're obviously varied among different,6877.04,1.36
people but um,6878.4,1.279
but i think that it's true it would have,6879.679,1.92
been challenging it's also true that,6881.599,1.761
it's heterogeneous exactly the way you,6883.36,2.239
said um but what that means is you need,6885.599,2.321
a local response,6887.92,1.84
a response so like like my vision of a,6889.76,2.64
public health officer is someone that,6892.4,1.6
understands their community,6894.0,2.48
not not necessarily the nation at large,6896.48,1.679
but their community and then works,6898.159,2.08
within their community to figure out how,6900.239,1.761
to deploy the resources that have,6902.0,1.599
available,6903.599,1.441
um to do the kind of protection policies,6905.04,2.32
we're talking about that's that's what,6907.36,1.44
should have happened instead they spent,6908.8,2.16
a huge amount of efforts closing making,6910.96,2.4
sure businesses stayed closed,6913.36,2.08
businesses that,6915.44,1.36
i mean there were you know like hardware,6916.8,2.08
stores that closed,6918.88,1.839
what good did closing a hardware store,6920.719,1.761
do,6922.48,1.36
for the spreader club if it had an,6923.84,1.6
effect on spread covert spread i mean,6925.44,1.84
it's going to be checking to make sure,6927.28,1.52
that plexiglas was put up everywhere,6928.8,2.16
which now in retrospect turns out to,6930.96,1.52
have probably made the disease worse,6932.48,2.96
um,6935.44,1.44
you know masking enforcement,6936.88,2.08
so shaming around mask i mean a huge,6938.96,2.08
amount of effort on things that were,6941.04,2.8
only tangentially related to focus,6943.84,2.24
protection what if we turned our energy,6946.08,3.039
that enormous energy put into that,6949.119,3.04
instead into focused protection of the,6952.159,1.681
vulnerable that's essentially the,6953.84,1.279
conversation i was calling for,6955.119,1.841
and it wasn't i mean i didn't think of,6956.96,2.159
it as we had every single idea i mean we,6959.119,1.921
gave some concrete proposals,6961.04,2.0
and we got but the criticism we got was,6963.04,1.52
that those those concrete proposals,6964.56,1.52
weren't enough,6966.08,1.92
and the answer to that i have is that's,6968.0,1.84
true they weren't enough i wasn't,6969.84,1.6
thinking of them as enough i was,6971.44,1.279
thinking that they would i wanted to,6972.719,1.761
involve an enormous number of people in,6974.48,2.08
local public health to help think about,6976.56,2.88
how to do focus protection in their,6979.44,1.759
communities,6981.199,2.0
the question that's interesting here is,6983.199,2.721
about the future too,6985.92,2.96
uh so uh covet has very specific,6988.88,2.88
characteristics like you mentioned about,6991.76,1.6
the curve of the the the death rate,6993.36,2.799
based on the like it's it's uh it seems,6996.159,2.48
like with covid it's a little bit easier,6998.639,1.761
to actually identify a group of people,7000.4,2.799
that you need to protect,7003.199,2.321
so other viruses may not be this way so,7005.52,3.599
might lock down be a good idea like hard,7009.119,3.201
core lockdown for future virus,7012.32,3.04
that's 10 times deadlier but spreads at,7015.36,2.799
the same rate as covid or maybe another,7018.159,2.321
way to ask that is imagine a virus,7020.48,2.239
that's 10 times deadlier what's the,7022.719,1.761
right response,7024.48,1.6
i mean i think it's always going to be,7026.08,1.44
focus protection but the group that,7027.52,2.56
needs the focus protection may change,7030.08,1.92
depending on the biology of the virus,7032.0,2.08
right so the polio,7034.08,1.519
epidemic in the 40s and 50s in the u.s,7035.599,2.881
the the great the people at most risk,7038.48,2.639
were children,7041.119,1.921
we didn't know really at the beginning,7043.04,1.76
there was this vehicle oral spread,7044.8,2.08
and so we did all kinds of crazy things,7046.88,2.64
um,7049.52,0.8
including like spreading spraying ddt in,7050.32,2.319
communities,7052.639,1.52
which was somehow supposed to get rid of,7054.159,1.52
polio um but the focus was on whenever,7055.679,3.52
there was an outbreak they would close a,7059.199,1.281
school down,7060.48,1.44
and that was the right thing to do,7061.92,1.679
because that group that needed,7063.599,1.921
protection,7065.52,1.28
where it was,7066.8,1.359
children and those the disease was,7068.159,1.681
spread we thought in schools,7069.84,3.6
i don't think there's a single formula,7073.44,1.92
that works but there's a single,7075.36,1.92
principle that works right no matter i,7077.28,2.8
can't it's hard to imagine a disease,7080.08,2.0
that's uniformly deadly across every,7082.08,2.88
group and every single person,7084.96,2.08
there's always going to be some group,7087.04,2.559
that's differentially,7089.599,2.64
harmed,7092.239,1.121
uh there's always going to be some group,7093.36,1.279
that's differentially protected and that,7094.639,1.841
that may change over time right so like,7096.48,1.759
the in the uh,7098.239,2.321
in this disease in this epidemic,7100.56,2.72
as people got infected and recovered we,7103.28,2.64
now had a class of people that were,7105.92,1.36
pretty well protected against the,7107.28,1.2
disease,7108.48,2.4
they should be they would like instead,7110.88,1.92
of ostracizing them because they don't,7112.8,1.839
want a vaccine we should we should be,7114.639,2.08
allowing them to work i mean we're,7116.719,1.52
having,7118.239,0.88
staffing shortages in hospitals now,7119.119,2.0
because we forgot that principle,7121.119,2.161
is uh,7123.28,1.12
quite a bit of this a technology problem,7124.4,2.08
so being able to so some of it how much,7126.48,3.36
of it is this uh sociological problem,7129.84,3.68
uh how much of it is a technology,7133.52,1.52
problem,7135.04,1.199
like where do you uh put the blame,7136.239,2.721
sort of on why this didn't go so great,7138.96,2.56
and how it can go great in the beginning,7141.52,2.48
i mean think about lockdowns like if we,7144.0,2.0
didn't have zoom we wouldn't have,7146.0,1.44
lockdowns right there's,7147.44,1.84
there's a reason in 2009 we didn't lock,7149.28,1.919
down i mean we didn't have the,7151.199,1.121
technology to replace work with this,7152.32,1.6
remote,7153.92,0.96
um with this remote technology,7154.88,2.96
so we had good lockdown technology yeah,7157.84,2.64
and zoom we didn't have,7160.48,2.48
good focus protection technology yeah i,7162.96,2.48
mean focus protection is always going to,7165.44,1.12
be complicated especially for something,7166.56,1.44
like this that's spread so easily it's,7168.0,1.52
going to be complicated and i'm i'm very,7169.52,2.88
i'm the last person to say would have,7172.4,1.36
been perfect there's there would have,7173.76,2.0
been people that would have gotten sick,7175.76,1.839
but they got sick anyways the hope was,7177.599,2.0
that if we suppress community spread low,7179.599,2.08
enough,7181.679,1.04
we can protect the vulnerable,7182.719,1.681
that was the hope by lockdown,7184.4,2.64
the reality was that,7187.04,1.92
only a certain class of people were able,7188.96,1.679
to benefit from a lockdown the rest of,7190.639,1.441
society we call them essential workers,7192.08,1.599
had to keep working and they got sick,7193.679,2.0
yeah,7195.679,0.801
and the disease kept spreading it didn't,7196.48,2.08
actually have a substantial effect on,7198.56,1.76
community spread in the in in non,7200.32,3.12
laptop class populations,7203.44,2.4
and also we should probably expand the,7205.84,1.6
class of people who call vulnerable to,7207.44,2.48
those who would suffer who have the,7209.92,3.04
capacity to suffer,7212.96,2.88
given the policies they're you're,7215.84,2.08
weighing,7217.92,1.04
it's very,7218.96,1.36
disingenuous to call the vulnerable just,7220.32,2.56
the people,7222.88,1.2
obviously we had the very specific,7224.08,1.599
meaning but broadly speaking vulnerable,7225.679,3.761
should uh include anybody who can suffer,7229.44,3.199
based on the policies you take in,7232.639,2.241
response to a virus there's something,7234.88,1.52
this is that principle you just said as,7236.4,1.68
i completely agree with is is uh,7238.08,1.68
something i think has been lost,7239.76,2.08
uh,7241.84,0.799
and unfortunately lost right so,7242.639,2.56
the policies themselves,7245.199,2.4
if they have harm those are real,7247.599,3.04
yeah and we shouldn't pretend like,7250.639,1.361
they're not,7252.0,1.36
and and and essentially demonize the,7253.36,2.239
people that that that suffer them,7255.599,2.56
or pretend i mean like us a lot of times,7258.159,2.241
like the depression that we've been,7260.4,1.44
talking about that's,7261.84,1.839
thought of as like not as not so,7263.679,1.52
important but it is important uh and uh,7265.199,3.761
uh especially the the harm to the people,7268.96,2.159
in poor countries it's like been out of,7271.119,2.161
sight item out of mind in much of the,7273.28,2.16
rich parts of the world,7275.44,1.44
once again i've hoped that we,7276.88,2.48
seeing this learning the lessons of,7279.36,1.839
history with the communication tools who,7281.199,1.841
have now will learn this it's like going,7283.04,1.76
to another country and bombing targeted,7284.8,2.56
terrorist locations,7287.36,1.92
and there's going to be some civilians,7289.28,1.68
who die,7290.96,1.04
pretending that that,7292.0,2.159
the child who watches their dad die is,7294.159,3.681
not going to grow up first of all,7297.84,1.759
traumatized but second of all,7299.599,1.6
potentially bring more hate to the world,7301.199,2.561
than uh the hate that you were allegedly,7303.76,2.64
fighting in the first place that's,7306.4,1.279
another sort of,7307.679,1.681
um considering only one kind of harm and,7309.36,3.2
not the full range of harms that are,7312.56,1.599
being caused by your policies you know,7314.159,1.921
like the good return to focus protection,7316.08,2.639
we we still should be following the,7318.719,1.52
policy now for covet and we're not,7320.239,2.48
right so the vaccines,7322.719,2.161
are there's a great shortage in vaccines,7324.88,1.839
you wouldn't know it in the united,7326.719,1.201
states and in rich parts of the world,7327.92,1.759
but in there's a great shortage of,7329.679,1.52
vaccines we're not going to be able to,7331.199,1.121
vaccinate the um most of the like the,7332.32,3.12
entire set of elderly at least and or,7335.44,2.64
larger groups until late 2022.,7338.08,2.88
huge numbers of older people around the,7340.96,2.719
world in poor countries that have not,7343.679,2.161
had not covered recovered yet so they're,7345.84,1.759
still quite vulnerable have not had the,7347.599,1.921
vaccine,7349.52,1.199
and yet we're talking about vaccinating,7350.719,1.361
five-year-olds,7352.08,1.28
yeah,7353.36,1.04
who benefit,7354.4,1.6
if at all from the vaccines of just a,7356.0,1.84
very little bit because they face such a,7357.84,1.52
low risk of harm from covid,7359.36,3.52
well something that's a little bit,7362.88,2.16
near and dear to our specific the two of,7365.04,2.72
our hearts uh so you're at stanford,7367.76,3.439
so stanford recently,7371.199,1.92
announced that they're going back to,7373.119,1.361
virtual,7374.48,1.119
at least for some period of time in,7375.599,2.0
response to the esc maybe you can,7377.599,2.0
clarify but i think it's in response to,7379.599,1.761
the escalated um,7381.36,3.04
holiday phrase it's related to omicron,7384.4,3.44
and uh a few other universities are kind,7387.84,2.64
of like,7390.48,1.199
uh considering back and forth in my,7391.679,2.241
perspective,7393.92,1.279
as somebody who loves in-person lectures,7395.199,3.04
who,7398.239,1.041
um,7399.28,1.2
sees the value of that,7400.48,2.56
to students to young minds,7403.04,2.72
also looking at the data,7405.76,2.72
seems,7408.48,1.6
the,7410.08,0.68
[Music],7410.76,1.399
risk aversion,7412.159,2.08
in university policies around this given,7414.239,3.36
how healthy the student population is,7417.599,3.281
seems not well calibrated let's put it,7420.88,3.44
this way also pathological pathological,7424.32,2.72
is one way to put it given that i,7427.04,2.079
believe depending on the university but,7429.119,1.6
i think,7430.719,0.88
many universities require that the,7431.599,1.761
student body is vaccinated,7433.36,2.0
at this point,7435.36,1.68
so,7437.04,0.88
i think it's a big mistake by stanford,7437.92,2.0
to do this,7439.92,1.12
and um,7441.04,1.76
i i'd like to say that because i just,7442.8,1.6
hope mit doesn't,7444.4,2.88
but what are your thoughts about,7447.28,1.439
everything things,7448.719,1.36
i completely agree with you i think um,7450.079,2.08
we have,7452.159,1.04
failed in our mission,7453.199,1.681
to educate our students,7454.88,2.0
by these this decision uh and i think i,7456.88,2.88
frankly just more broadly i think we,7459.76,1.439
failed generally over the course of the,7461.199,1.841
last year and a half in living up to our,7463.04,2.0
educational mission,7465.04,2.639
the in-person,7467.679,1.361
teaching is vital,7469.04,2.4
for and now i can understand you have,7471.44,2.32
you have older faculty,7473.76,1.76
the principle of focus protection says,7475.52,1.599
provide some alternative teaching,7477.119,1.441
arrangements for them,7478.56,1.599
that makes sense to me,7480.159,2.321
from the kids point of view,7482.48,1.84
they're more harmed by not getting the,7484.32,2.0
education we promised them,7486.32,2.0
than by than by covid,7488.32,3.04
so applying this principle of this focus,7491.36,2.239
protection,7493.599,1.361
let young professors teach in person,7494.96,3.04
this is before the vaccine after the,7498.0,1.36
vaccine let everyone teach in person,7499.36,1.759
yeah this this the part i don't,7501.119,1.281
understand the discussion we're even,7502.4,1.36
having,7503.76,2.08
um,7505.84,1.44
okay let's leave focus protection aside,7507.28,2.56
here because that's a brilliant policy,7509.84,2.319
for perhaps for the future when there's,7512.159,2.0
no vaccine,7514.159,1.52
now with the vaccine i'm i'm,7515.679,2.121
misunderstanding something here because,7517.8,2.6
we're now in a space,7520.4,2.239
that's,7522.639,0.96
psychological not it's no longer about,7523.599,2.961
biology because,7526.56,2.24
uh with the booster shots which i,7528.8,2.16
believe mit is now requiring before,7530.96,2.4
january,7533.36,1.44
with the booster shots the data shows no,7534.8,2.399
matter how old you are the risks are,7537.199,3.121
very low,7540.32,1.44
for um,7541.76,1.28
ending up in a hospital,7543.04,1.679
relative to all the other risks you face,7544.719,2.241
when you're older,7546.96,2.4
i don't i don't understand can you,7549.36,2.4
explain the policy around,7551.76,2.879
closing,7554.639,1.121
a university but also just a,7555.76,2.959
policy about,7558.719,1.52
just being so,7560.239,2.48
uh scared still,7562.719,1.92
in the university setting i think the,7564.639,1.841
universities the great university has,7566.48,1.679
done great harm,7568.159,1.601
by modeling this kind of behavior yes,7569.76,2.72
that to me decided to keep interrupting,7572.48,2.639
but to me the university should be the,7575.119,2.08
beacon of great behavior not not the,7577.199,3.44
beacon of like,7580.639,1.44
scared conservative,7582.079,2.64
let's not mess up,7584.719,1.681
let's not make it pathological it's not,7586.4,1.759
make anybody angry let's it should be a,7588.159,3.361
place to play in the space of ideas yes,7591.52,3.04
so i think um the central problem is,7594.56,3.039
actually related to the central problem,7597.599,1.361
of covet policy more generally,7598.96,2.32
the goal seems to be,7601.28,1.76
to stop the disease from spreading,7603.04,3.199
rather than to reduce the harm from the,7606.239,2.721
disease,7608.96,2.4
if the if the goal is to stop disease,7611.52,1.84
and spreading the sad fact is we have no,7613.36,2.799
technology to stop to accomplish that,7616.159,2.96
at this point yes because like uh it's,7619.119,2.48
already deeply integrated into the human,7621.599,2.48
civilization well i mean it's here,7624.079,2.0
forever right there's a zero survey of,7626.079,2.881
white-tailed deer in the u.s it turns,7628.96,2.32
out 80 percent of white-tailed deer in,7631.28,1.6
the u.s have coveted antibodies,7632.88,2.799
dogs get it cats get it,7635.679,2.161
there's almost certainly human human,7637.84,1.68
animal transmission of it um,7639.52,2.8
i mean presumably i mean i've heard bats,7642.32,1.6
get it apparently,7643.92,1.52
so so you you have uh you have a,7645.44,2.159
situation where you have this disease,7647.599,1.841
that's here to stay yeah and it and the,7649.44,2.239
vaccines don't stop the spread of it the,7651.679,1.681
lockdowns don't stop spread it we have,7653.36,1.68
no technology to stop the spread of it,7655.04,3.199
um and so we're burning the earth trying,7658.239,1.92
to stop do something that's impossible,7660.159,2.801
rather than,7662.96,2.239
working on what's possible,7665.199,2.0
uh and so like you know like letting,7667.199,3.281
regular college happen that's a great,7670.48,1.92
good universities are a wonderful,7672.4,2.719
invention,7675.119,1.201
and it's contributed so much to society,7676.32,2.319
to decide to shut it down,7678.639,2.08
the universities should be fighting,7680.719,1.92
tooth and nail to not be shut down not,7682.639,2.0
the other way around yeah,7684.639,2.401
whatever the mechanisms that uh results,7687.04,2.159
in the universities doing that that's,7689.199,1.44
probably this is me talking it probably,7690.639,2.241
has to do with certain incentives for,7692.88,1.6
the administration probably has to do,7694.48,1.599
with lawyers and legal kinds of things,7696.079,1.761
to,7697.84,0.879
to avoid uh legal trouble but once again,7698.719,4.321
it's when the administration has too,7703.04,1.76
much power and too much uh definition of,7704.8,2.56
what the policy is for the university,7707.36,1.68
that's when you get into trouble the,7709.04,1.84
beauty,7710.88,0.96
the power of the university should be,7711.84,1.68
about the faculty and the students,7713.52,2.719
administration,7716.239,2.241
just gets in the way,7718.48,1.759
get out of the way i mean they can help,7720.239,1.761
organize things they they play some,7722.0,1.76
important role but they certainly do but,7723.76,2.08
they need to remember what the mission,7725.84,1.359
is the mission is not,7727.199,2.241
safety the mission actually university,7729.44,2.639
should be dangerous places you know for,7732.079,1.841
ideas and and and whatnot,7733.92,2.96
what is the role of fear in a pandemic,7736.88,2.16
we've been dancing around it is it,7739.04,1.92
useful is it destructive or is there,7740.96,2.8
sort of a complicated story here because,7743.76,2.319
uh instead of taking us back into,7746.079,1.841
january 2020,7747.92,1.92
there's so much uncertainty this could,7749.84,1.92
have been a pandemic that,7751.76,2.479
um,7754.239,0.88
is black death the bubonic plague it,7755.119,2.721
could have killed,7757.84,1.68
hundreds of millions of people we don't,7759.52,1.76
know that,7761.28,1.2
we're we're very new to this it's been a,7762.48,1.92
while we're rusty,7764.4,2.0
so like there is there is some value to,7766.4,2.4
fear so that you don't do the stupid,7768.8,2.16
thing you don't just go on living i,7770.96,2.08
guess where i come from i think it's,7773.04,1.36
almost entirely counterproductive,7774.4,2.16
i think fear should never be used as a,7776.56,2.639
tactic to manipulate human behavior,7779.199,3.601
by public health so the fear on the,7782.8,2.08
individual level,7784.88,2.16
that feeling of fear you should be very,7787.04,2.24
hesitant about that feeling because it,7789.28,2.08
could be easily manipulated by the,7791.36,1.839
powerful exactly so i think um that fear,7793.199,3.04
is natural,7796.239,1.601
and it it uh it's not something that you,7797.84,2.72
have to you have to nest you have to,7800.56,1.76
stoke to get when the facts on the,7802.32,2.24
ground suggest it,7804.56,1.84
right uh in fact the tendency for humans,7806.4,2.719
in the in the face of,7809.119,2.161
threats from infects disease is to is to,7811.28,2.399
exaggerate the fear in their own minds,7813.679,2.56
of the being contaminated by the,7816.239,2.241
environment and by others that's just,7818.48,2.0
natural to humans,7820.48,2.08
and,7822.56,0.96
the role of public health is not,7823.52,2.159
necessarily to eradicate the fear but,7825.679,2.161
like obviously technological advances,7827.84,1.44
can help eradicate the fear but like but,7829.28,1.76
it's really to help manage that fear,7831.04,2.48
and,7833.52,1.04
and uh help people put the the sort of,7834.56,4.079
incentives that come out of that to,7838.639,1.6
useful things as opposed to harmful,7840.239,1.681
things,7841.92,2.319
what's happened in this pandemic is that,7844.32,2.16
there's been a deliberate policy to,7846.48,1.84
stoke the fear,7848.32,1.44
to help make people think that the,7849.76,1.839
disease is worse than it actually is,7851.599,2.48
in survey after survey you see this,7854.079,2.401
and that's been incredibly damaging so,7856.48,2.56
young people,7859.04,1.44
have readily given away their,7860.48,2.719
willingness participating in regular,7863.199,1.44
life,7864.639,0.801
because a they fear covid more than they,7865.44,2.88
ought,7868.32,1.359
and b they feared that they're going to,7869.679,1.601
harm the vulnerable,7871.28,2.24
in their lives,7873.52,1.599
you put those two together and you just,7875.119,1.6
that you get this powerful demand for,7876.719,1.601
lockdowns you see this all over the,7878.32,1.44
world,7879.76,1.28
broadly speaking you have a powerful,7881.04,1.84
demand for rational policies irrational,7882.88,2.96
policies because i would like to mention,7885.84,1.52
the flip side of that,7887.36,1.68
i've been saddened to see how much money,7889.04,3.599
there is to be made,7892.639,2.08
by the martyrs,7894.719,2.641
the people,7897.36,1.2
the conspiracy theorists,7898.56,2.0
that tell you,7900.56,2.24
you should be afraid of the government,7902.8,3.6
you should be afraid of the man,7906.4,2.719
it feels like fear is the problem i,7909.119,2.56
think there's some guy that once said,7911.679,1.601
something about we should be we should,7913.28,1.6
fear fear itself,7914.88,2.64
uh,7917.52,1.199
he was a president or something i,7918.719,1.281
vaguely remember that,7920.0,1.679
so i i so i'm worried about both sides,7921.679,2.881
here that well i just i think the,7924.56,2.32
general principle is that should not be,7926.88,1.92
a tool of public policy right,7928.8,2.24
right the true the public policy should,7931.04,1.92
attempt and public health policy in,7932.96,1.679
particular should attempt to address,7934.639,1.201
that fear,7935.84,1.12
uh,7936.96,1.279
it's not that you should,7938.239,2.161
tell people lies of course not tell,7940.4,2.56
people accurately what the risk is,7942.96,3.44
give people tools that have evidence,7946.4,2.48
that they can address their risk with,7948.88,2.88
um,7951.76,1.08
and level with people when we don't know,7952.84,3.239
i think that is the right adult way for,7956.079,2.56
to deal with this pandemic from public,7958.639,1.681
health point of view and that's that is,7960.32,2.24
not the policy we have followed instead,7962.56,2.72
public health has intentionally stoked,7965.28,1.68
the fear in order to gain compliance,7966.96,1.92
with his edicts,7968.88,1.52
and i think the consequence of that is,7970.4,3.52
people distrust public health,7973.92,2.56
what you're talking about the distrust,7976.48,1.36
of government i think is a partly a,7977.84,1.6
consequence of that that that movement,7979.44,1.84
which is much smaller once upon a time,7981.28,2.0
is much larger now,7983.28,1.68
