Text,Start Time,Duration
know it was only like you know we lost,6857.84,3.839
five percent this year that was uh,6859.199,4.161
yeah it was a good year you know that,6861.679,3.201
would be par for the course,6863.36,3.12
like just just not starving to death,6864.88,3.839
would have been like the primary goal of,6866.48,3.92
most people in through throughout,6868.719,3.52
history just making sure we'll have,6870.4,3.04
enough food to last through the winter,6872.239,3.44
and not get in our freezer or whatever,6873.44,2.49
so,6875.679,2.0
[Music],6875.93,3.99
um,6877.679,4.801
now food is is plentiful if i have an,6879.92,4.48
obesity problem um,6882.48,3.52
you know so,6884.4,3.68
well yeah the lesson there is to be,6886.0,4.4
grateful for the way things are now for,6888.08,4.8
for some of us,6890.4,5.36
we've spoken about this offline,6892.88,4.88
i'd love to get your thought about it,6895.76,4.0
here,6897.76,5.12
if i sat down for a long form in-person,6899.76,4.64
conversation with the president of,6902.88,3.92
russia vladimir putin,6904.4,4.239
would you potentially want to call in,6906.8,3.359
for a few minutes,6908.639,3.841
uh to join in on a conversation with him,6910.159,4.881
moderated translated by me,6912.48,6.96
sure yeah sure i'd be happy to do that,6915.04,5.84
you've shown interest in the russian,6919.44,2.48
language,6920.88,2.64
is this grounded in your interest in,6921.92,4.16
history of linguistics culture,6923.52,6.079
general curiosity i think it sounds cool,6926.08,6.639
sounds cool now it looks cool so uh well,6929.599,6.161
it's it's you know it's it's a,6932.719,5.92
it takes a moment to read cyrillic,6935.76,4.08
um,6938.639,2.96
once you know what the sort like,6939.84,4.16
characters stand for actually,6941.599,4.961
then reading russian becomes a lot,6944.0,3.84
easier because there are a lot of words,6946.56,3.28
that are actually the same like bank is,6947.84,2.48
bank,6949.84,2.48
[Laughter],6950.32,3.6
um,6952.32,3.12
and uh,6953.92,3.44
so find the words that are exactly the,6955.44,3.199
same and now you start to understand,6957.36,3.44
cyrillic yeah if you can if you can,6958.639,4.641
sound it out then yeah,6960.8,3.68
it's much,6963.28,2.56
there's at least some commonality of,6964.48,4.719
words what about the culture,6965.84,5.52
you uh you love great engineering,6969.199,4.161
physics there's a tradition of the,6971.36,4.0
sciences there sure you look at the 20th,6973.36,4.48
century from rocketry so,6975.36,4.0
you know some of the greatest rockets of,6977.84,3.839
the space exploration has been done in,6979.36,4.16
the soviet in the former soviet union,6981.679,4.721
yeah so do you draw inspiration from,6983.52,5.84
that history just how this culture that,6986.4,4.799
in many ways i mean one of the sad,6989.36,3.68
things is because of the language,6991.199,4.321
a lot of it is lost to history because,6993.04,4.48
it's not translated all those kinds of,6995.52,3.92
because it it is in some ways an,6997.52,4.24
isolated culture it flourishes within,6999.44,4.32
its within its borders,7001.76,5.04
um yeah so do you draw inspiration from,7003.76,5.839
those folks from from the history of,7006.8,4.48
science engineering there,7009.599,5.361
i mean the soviet union russia and,7011.28,5.439
ukraine as well,7014.96,3.12
and uh,7016.719,2.88
have a really,7018.08,4.079
strong history in space flight like some,7019.599,4.56
of the most advanced and impressive,7022.159,5.601
things in history were done uh,7024.159,7.04
you know by the soviet union um,7027.76,3.61
so,7031.199,2.241
[Music],7031.37,3.43
um,7033.44,4.4
one can cannot help but admire the,7034.8,4.319
impressive rocket technology that was,7037.84,2.24
developed,7039.119,2.961
um,7040.08,3.039
you know after the sort of fall of,7042.08,2.559
soviet union the,7043.119,2.961
there there's,7044.639,2.321
the,7046.08,2.32
there's much less that that that,7046.96,2.32
happened,7048.4,2.319
um,7049.28,4.08
but uh,7050.719,2.641
still things are happening but it's not,7053.44,3.44
not quite at the,7055.119,5.441
um frenetic piece that was happening,7056.88,3.68
before the soviet union kind of,7060.8,6.08
dissolved into separate republics,7063.84,5.44
yeah i mean i i you know there's ross,7066.88,3.839
cosmos the russian,7069.28,3.839
agency a um,7070.719,4.561
i look forward to a time when those,7073.119,3.441
countries with china are working,7075.28,3.439
together uh in the united states they're,7076.56,4.0
all working together maybe a little bit,7078.719,3.201
of friendly competition but i think,7080.56,4.159
friendly competition is good um,7081.92,4.4
you know governments are slow and the,7084.719,3.121
only thing slower than one government is,7086.32,4.319
a collection of governments,7087.84,2.799
so,7090.96,1.84
yeah,7092.0,2.56
the olympics would be boring if everyone,7092.8,2.96
just crossed the finishing line at the,7094.56,3.92
same time yeah nobody would watch yeah,7095.76,5.359
uh and and people wouldn't try hard to,7098.48,5.119
run fast and stuff so i think friendly,7101.119,5.12
competition is a good thing,7103.599,4.0
uh this is also a good place to give a,7106.239,3.201
shout out to a video titled the entire,7107.599,4.161
soviet rocket engine family tree by tim,7109.44,5.12
dodd aka everyday astronaut it's like an,7111.76,4.8
hour and a half it gives a full history,7114.56,3.92
of soviet rockets,7116.56,3.44
and people should definitely go check,7118.48,3.28
out and support tim in general that guy,7120.0,4.4
is super excited about the future super,7121.76,4.56
excited about space flight every time i,7124.4,3.6
see anything by him i just have a stupid,7126.32,3.6
smile on my face because he's so excited,7128.0,3.04
about stuff,7129.92,2.88
yeah i love people like dad is real,7131.04,3.28
really great if you're interested in,7132.8,4.16
anything to do with space um he's in,7134.32,4.64
terms of uh explaining,7136.96,4.239
rocket technology to your average person,7138.96,4.639
he's awesome the best i'd say,7141.199,3.841
um,7143.599,2.801
and um,7145.04,2.72
i should say like the,7146.4,2.88
part reason like uh,7147.76,4.08
i switched us from,7149.28,3.839
like rafter at one point was gonna be a,7151.84,2.64
hydrogen engine,7153.119,2.56
um,7154.48,2.8
but but hydrogen has a lot of challenges,7155.679,3.52
it's very low density it's a it's a deep,7157.28,3.919
cryogen so it's only liquid at a very,7159.199,4.0
you know very close to absolute zero,7161.199,5.361
requires a lot of insulation it's um,7163.199,7.281
so it is a lot of challenges there,7166.56,5.119
and um,7170.48,2.88
and i was actually reading a bit about,7171.679,4.801
uh russian rocket engine development and,7173.36,4.08
um,7176.48,2.48
at least the impression i had was that,7177.44,3.12
that uh,7178.96,4.08
soviet union russia and ukraine uh,7180.56,4.4
primarily were,7183.04,4.32
uh actually in the process of,7184.96,5.36
uh switching to meth methylox,7187.36,5.759
um and there were some interesting tests,7190.32,4.08
and data for,7193.119,4.0
isp like they were able to get like,7194.4,5.92
up to like a 380 second isp with the,7197.119,4.961
meth lux engine and i was like whoa okay,7200.32,3.279
that's,7202.08,4.88
that's actually really impressive so,7203.599,5.12
um,7206.96,3.12
so i think we could you could actually,7208.719,3.841
get,7210.08,4.96
a much lower cost like in optimizing,7212.56,3.92
cost per ton to orbit cost per time to,7215.04,3.76
mars,7216.48,2.32
it's uh,7218.88,3.279
i think,7219.92,2.239
methane auction is the way to go,7222.639,4.881
and i was partly inspired by the russian,7225.04,5.04
work on the test stands uh,7227.52,5.04
with methodolox engines,7230.08,3.76
and now for something completely,7232.56,2.639
different,7233.84,4.48
do you mind doing a bit of a meme review,7235.199,4.96
in the spirit of the great the powerful,7238.32,3.2
pewdiepie,7240.159,3.201
let's say one to eleven just go over a,7241.52,4.0
few documents print it out,7243.36,5.839
we can try let's try this,7245.52,3.679
i present to you document,7249.52,5.4
numero uno,7251.52,3.4
okay,7257.599,3.52
vladimi paler discovers,7258.719,5.121
marshmallows,7261.119,5.441
that's so bad,7263.84,2.72
so,7267.04,3.599
you get it because uh yes are you,7268.88,4.239
failing things it's like i know three,7270.639,3.921
whatever,7273.119,4.241
that's not very good,7274.56,2.8
this is uh grounded in some engineering,7279.119,6.0
some history,7282.48,2.639
uh yeah give us an eight out of ten,7288.32,4.64
what do you think about nuclear power,7291.04,4.079
i'm in favor of nuclear power i think,7292.96,4.48
it's uh,7295.119,4.961
i i in a place that is not subject to,7297.44,5.199
extreme natural disasters i think it's a,7300.08,5.039
nuclear power is a great way to generate,7302.639,4.801
uh electricity,7305.119,4.161
um i i don't think we should be shutting,7307.44,4.32
down nuclear power stations,7309.28,4.8
yeah but what about chernobyl,7311.76,3.68
exactly,7314.08,3.119
um,7315.44,1.97
so,7317.199,1.361
[Music],7317.41,2.99
uh i think people there's like a lot of,7318.56,5.599
fear of radiation and stuff um,7320.4,4.799
and it's,7324.159,2.641
i guess what the problem is like a lot,7325.199,3.121
of people just don't,7326.8,2.56
unders,7328.32,2.799
they didn't study,7329.36,3.44
engineering or physics so they don't,7331.119,3.761
it's just the word radiation just sounds,7332.8,4.16
scary you know so they don't they ha,7334.88,3.68
they can't calibrate what radiation,7336.96,3.84
means,7338.56,2.24
but radiation is much less dangerous,7340.88,5.839
than than you'd think,7343.36,3.359
so,7346.8,2.16
like for example fukushima you know um,7350.159,6.08
when the fukushima uh problem happened,7354.32,4.16
uh,7356.239,4.96
do the tsunami the,7358.48,5.119
i got people in california asking me if,7361.199,4.4
they should worry about radiation,7363.599,4.08
from fukushima i'm like,7365.599,4.801
definitely not not even slightly not at,7367.679,3.681
all,7370.4,3.68
that is crazy,7371.36,3.92
and,7374.08,3.599
just to,7375.28,2.399
show like look,7377.76,4.08
this is how,7379.119,4.881
like the dangers is so much overplayed,7381.84,4.08
compared to what what it really,7384.0,5.04
is that i actually flew to fukushima,7385.92,5.679
and actually i donated a,7389.04,5.44
a solar power system for water treatment,7391.599,5.761
plant and,7394.48,4.719
and i made a point of,7397.36,5.6
eating locally grown vegetables,7399.199,3.761
on tv,7403.599,4.441
in fukushima,7404.96,3.08
like,7408.639,2.721
i'm still alive okay,7409.52,3.599
so it's not even that the risk of these,7411.36,4.239
events is low but the impact of them is,7413.119,5.281
the impact is greatly exaggerated it's,7415.599,4.321
just human nature,7418.4,2.799
it's people who don't know what,7419.92,2.719
radiation is like i've had people ask me,7421.199,2.96
like what about radiation from cell,7422.639,3.52
phones according to causing brain cancer,7424.159,3.52
i'm like when you say radiation do you,7426.159,3.761
mean photons or particles then like that,7427.679,3.681
i don't know what what do you mean,7429.92,3.759
protons particles so do you mean,7431.36,3.12
uh,7433.679,1.601
if,7434.48,2.88
let's say photons what,7435.28,4.24
what frequency or wavelength and they're,7437.36,4.64
like no i have no idea um like do you,7439.52,3.92
know that everything's radiating all the,7442.0,2.719
time,7443.44,2.719
like what do you mean like yeah,7444.719,3.841
everything's radiating all the time,7446.159,5.281
photons are being emitted by all objects,7448.56,4.88
all the time basically so,7451.44,2.96
um,7453.44,3.199
and if you want to know what it's it's,7454.4,4.08
what it means to stand in front of,7456.639,3.44
nuclear fire,7458.48,3.199
go outside,7460.079,4.16
the sun is a gigantic,7461.679,4.321
you know thermonuclear,7464.239,4.48
reactor that you're staring right at it,7466.0,6.4
are you still alive yes okay amazing,7468.719,5.36
yeah i guess radiation is one of the,7472.4,5.199
words that can be used as a tool to to,7474.079,6.08
fear monger by certain people that's it,7477.599,4.321
and i think people just don't understand,7480.159,3.281
so i mean that's the way to fight that,7481.92,3.52
uh that fear i suppose is to understand,7483.44,3.12
is to learn,7485.44,2.719
yeah just say like okay how many people,7486.56,3.2
have actually died from nuclear,7488.159,3.361
accidents it's like practically nothing,7489.76,4.319
and uh say how many people have have,7491.52,4.0
died from,7494.079,2.801
you know coal,7495.52,3.76
plants and it's a very big number,7496.88,4.0
so,7499.28,3.76
like obviously we should not be,7500.88,3.44
starting up coal plants and shutting,7503.04,2.639
down nuclear plants just doesn't make,7504.32,2.48
any sense,7505.679,2.48
at all,7506.8,2.879
coal plants like i don't know a hundred,7508.159,4.401
to a thousand times worse for for health,7509.679,5.121
than nuclear power plants,7512.56,4.159
uh you want to go to the next one,7514.8,5.2
it's really bad,7516.719,5.041
it's uh that uh,7520.0,4.8
90 180 and 360 degrees everybody loves,7521.76,6.08
the math nobody gives a [ __ ] about 270.,7524.8,5.04
it's not super funny,7527.84,4.56
yeah i don't like two or three yeah um,7529.84,4.56
this is not a you know,7532.4,4.96
lol situation,7534.4,2.96
[Laughter],7540.02,5.099
that's pretty good the united states,7543.199,3.52
oscillating between establishing and,7545.119,3.921
destroying dictatorships it's like a,7546.719,4.241
metro is that a matchup yeah,7549.04,4.159
yeah yeah it's uh on a seven out of ten,7550.96,4.8
it's kind of true oh yeah this is uh,7553.199,5.601
this is kind of personal for me next one,7555.76,5.76
oh man this is leica yeah well no is,7558.8,4.319
this or it's like referring to like or,7561.52,3.92
something as like as like,7563.119,3.201
a,7565.44,3.36
husband husband yeah yeah hello yes this,7566.32,5.04
is dog your wife was launched into space,7568.8,4.16
and then the last one,7571.36,3.839
is him with his eyes closed and a bottle,7572.96,3.44
of vodka,7575.199,3.841
yeah like it didn't come back no,7576.4,4.16
they don't tell you the full story of,7579.04,2.88
you know what,7580.56,3.039
what the love the impact they had on the,7581.92,4.4
loved ones yeah true that one gets an 11,7583.599,4.56
for me,7586.32,4.08
oh yeah it just keeps going,7588.159,4.801
on the russian theme,7590.4,4.319
first man in space,7592.96,3.84
nobody cares first man on the moon well,7594.719,5.841
i think people do care no i know but um,7596.8,6.24
there is uruguay gardens names will,7600.56,5.119
will be forever in history i think there,7603.04,5.679
is something special about placing like,7605.679,5.601
stepping foot onto another totally,7608.719,4.0
foreign land,7611.28,3.68
it's it's not the journey like uh people,7612.719,4.48
that explore the oceans it's not as,7614.96,3.84
important to explore the oceans is to,7617.199,5.281
land on a whole new continent,7618.8,4.96
yeah,7622.48,3.599
this is about you,7623.76,3.919
oh yeah i'd love to get your comment on,7626.079,3.361
this elon musk,7627.679,4.161
after sending 6.6 billion dollars to the,7629.44,4.32
u.n to end world hunger,7631.84,4.72
you have three hours,7633.76,3.919
um,7636.56,2.48
you know i mean obviously six billion,7637.679,2.721
dollars is not going to end with hunger,7639.04,3.52
so,7640.4,2.16
um,7642.8,2.399
so,7644.0,2.88
i mean the reality is at this point the,7645.199,4.081
world is producing uh,7646.88,4.799
far more food than it can really consume,7649.28,3.839
like we don't have a,7651.679,3.121
caloric uh,7653.119,3.281
constraint to this point so where there,7654.8,3.279
is hunger it is,7656.4,4.239
almost always due to um,7658.079,4.721
it's like like civil war or strife or,7660.639,4.48
some like um,7662.8,5.12
it's it's not a thing that is,7665.119,5.6
it's extremely rare for it to be just a,7667.92,4.319
matter of like,7670.719,3.92
like lack of money it's like,7672.239,4.48
you know it's like some to the civil war,7674.639,3.761
in some some country and and like one,7676.719,2.721
part of the country is literally trying,7678.4,2.56
to starve the other part of the country,7679.44,3.279
um,7680.96,3.679
so it's much more complex than something,7682.719,3.44
that money could solve it's politics,7684.639,4.241
geopolitics it's it's,7686.159,4.48
a lot of things it's human nature it's,7688.88,4.4
governments it's monies monetary systems,7690.639,3.921
all that kind of stuff,7693.28,3.839
yeah food is extremely cheap uh these,7694.56,4.159
days it's like it's,7697.119,3.6
um,7698.719,4.561
i mean the u.s at this point um,7700.719,4.721
you know among low-income families,7703.28,4.64
obesity is actually another problem it's,7705.44,3.52
not,7707.92,3.759
like obviously it's not hunger it's like,7708.96,5.199
too much it's you know too many calories,7711.679,4.48
uh so,7714.159,3.281
it's not that nobody's hungry hungry,7716.159,5.121
anywhere it's just it's just this is uh,7717.44,5.52
not not a simple matter of adding money,7721.28,4.319
and solving it,7722.96,2.639
what do you think that one gets,7726.239,5.321
just,7728.56,3.0
this is going after empires world uh,7733.679,3.761
where did you get those artifacts the,7736.0,3.28
british museum,7737.44,3.12
shout out to,7739.28,3.56
monty python we found them,7740.56,4.96
yeah the british museum is it's pretty,7742.84,4.68
great i mean yeah it admittedly britain,7745.52,3.679
did take uh these historical artifacts,7747.52,2.96
from all around the world and put them,7749.199,4.321
in london but uh you know it it's not,7750.48,3.759
like,7753.52,3.679
people can't go see them uh so it is a,7754.239,4.96
convenient place to see these uh ancient,7757.199,4.801
artifacts is is london for,7759.199,4.641
you know for for a large segment of the,7762.0,2.8
world,7763.84,2.56
so i think you know on balance the,7764.8,4.0
british museum is a net good,7766.4,3.839
although i'm sure a lot of countries,7768.8,3.68
argue about that yeah,7770.239,3.201
it's like you want to make these,7772.48,2.88
historical artifacts accessible to as,7773.44,3.52
many people as possible,7775.36,3.359
and the british museum,7776.96,4.239
i think does a good job of that,7778.719,4.4
even if there's a darker aspect to like,7781.199,3.52
the history of empire in general,7783.119,3.281
whatever the empire is,7784.719,4.801
however things were done,7786.4,3.12
this it is the history that happened you,7790.0,3.36
can't sort of erase that history,7792.0,2.8
unfortunately you could just become,7793.36,2.96
better in the future,7794.8,3.6
that's the point,7796.32,4.72
yeah i mean it's like well how are we,7798.4,3.44
gonna,7801.04,2.48
pass moral judgment on these these,7801.84,3.359
things like it's like if,7803.52,3.28
uh,7805.199,2.801
you know uh,7806.8,3.12
if one is gonna judge say the rosh,7808.0,3.679
empire you're gonna judge you know what,7809.92,3.44
everyone was doing at the time,7811.679,3.601
and how were the british relative to,7813.36,3.279
everyone,7815.28,2.64
um,7816.639,2.881
and i think they would british would,7817.92,3.12
actually get like a relatively good,7819.52,3.76
grade relatively good grade not in,7821.04,5.28
absolute terms but compared to,7823.28,6.399
what everyone else was doing um,7826.32,4.96
they were not the worst,7829.679,2.641
like i said you gotta look at these,7831.28,2.72
things in the context of the history at,7832.32,3.919
the time um and say what what were the,7834.0,3.679
alternatives and what are you comparing,7836.239,3.761
it against yes and i,7837.679,4.881
i do not think it will be the case that,7840.0,3.44
um,7842.56,2.72
britain would get a uh,7843.44,4.0
a bad grade in in when looking at,7845.28,4.0
history at the time you know if you,7847.44,4.56
judge history from,7849.28,4.0
you know,7852.0,2.079
from,7853.28,2.879
what is morally acceptable today you,7854.079,3.281
basically are going to give everyone a,7856.159,3.281
failing grade yeah i'm not clear it's,7857.36,3.279
not i don't think anyone would get a,7859.44,2.799
passing grade um,7860.639,4.241
in in their morality uh of like you go,7862.239,4.88
back 300 years ago like who's getting a,7864.88,3.6
passing grade,7867.119,3.361
basically no one,7868.48,4.48
and we might not get a passing grade,7870.48,4.719
from generations but uh that come after,7872.96,3.84
us,7875.199,3.601
uh what what does that one get,7876.8,3.279
uh,7878.8,3.439
sure uh success,7880.079,4.401
for the monty python maybe i always love,7882.239,4.0
monkey python they're great,7884.48,3.759
uh brian and the quest for holy grail,7886.239,4.241
are incredible yeah yeah yeah those,7888.239,4.161
serious eyebrows,7890.48,3.28
impressions,7892.4,3.12
like you know how important is facial,7893.76,2.8
hair to,7895.52,3.44
great leadership well you got a new,7896.56,4.96
haircut is that is that is this how does,7898.96,4.32
that affect your leadership,7901.52,4.079
i i don't know hopefully not,7903.28,4.959
it doesn't um,7905.599,5.681
yeah the second is no one,7908.239,4.4
there's no one competing with brush i,7911.28,3.04
have no one too those are like epic,7912.639,3.361
eyebrows,7914.32,3.44
so,7916.0,3.52
sure,7917.76,3.359
that's ridiculous six or seven i don't,7919.52,4.079
know uh i like this like shakespearean,7921.119,4.801
analysis of memes,7923.599,5.6
he had he had a flair for drama as well,7925.92,4.4
like you know,7929.199,4.0
showmanship yeah yeah it must come from,7930.32,5.44
the eyebrows all right um,7933.199,5.281
invention great engineering look what i,7935.76,4.56
invented yeah that's the best thing,7938.48,3.44
since ripped up bread,7940.32,4.64
yeah because they invented they're just,7941.92,5.12
sliced bread am i just explaining memes,7944.96,4.56
at this point,7947.04,2.48
this is what my life has become,7949.679,5.721
um,7952.4,3.0
you know like a scribe that like runs,7958.239,3.44
around with the kings and just like,7960.239,2.88
writes down,7961.679,2.48
memes,7963.119,2.48
i mean when was the cheeseburger,7964.159,3.201
inventor that's like an epic invention,7965.599,3.281
yeah like,7967.36,2.719
like wow,7968.88,2.239
you know,7970.079,3.441
that was versus just like a burger or a,7971.119,4.241
burger i guess a burger in general it's,7973.52,3.76
like you know um,7975.36,3.279
then there's like what is a burger,7977.28,3.04
what's a sandwich and then you start,7978.639,3.52
getting as a pizza sandwich and what is,7980.32,3.04
the original,7982.159,3.121
it's it's it gets into an ontology,7983.36,3.359
argument yeah but everybody knows like,7985.28,2.64
if you order like a burger or,7986.719,2.4
cheeseburger or whatever you like you,7987.92,2.719
get like you know tomato and some,7989.119,3.281
lettuce and onions and whatever and you,7990.639,3.121
know,7992.4,3.12
mayor and ketchup and mustard it's like,7993.76,4.24
epic yeah but i'm sure they've had bread,7995.52,4.48
and meat separately for a long time and,7998.0,3.52
it was kind of a burger on the same,8000.0,3.44
plate but somebody who actually combined,8001.52,4.079
them into the same thing,8003.44,4.4
and yeah bite and hold it make makes it,8005.599,4.801
convenient it's a materials problem like,8007.84,4.319
your hands don't get,8010.4,5.52
dirty and whatever yeah it's brilliant,8012.159,3.761
well that is not what i would have,8018.239,2.721
guessed,8019.92,3.04
but everyone knows like you you if you,8020.96,2.88
order a cheeseburger you know what,8022.96,2.239
you're getting you know it's not like,8023.84,3.92
some obtuse like i wonder what i'll get,8025.199,4.721
you know um,8027.76,4.16
you know uh fries are,8029.92,3.04
i mean,8031.92,2.48
great i mean they were the devil but,8032.96,3.88
fries are awesome um and,8034.4,6.319
uh yeah chip pizza is incredible,8036.84,5.56
uh food innovation doesn't get enough,8040.719,2.641
love,8042.4,3.12
yeah i guess is what we're getting at,8043.36,4.4
it's great um,8045.52,4.88
uh what about the uh matthew mcconaughey,8047.76,5.52
austinite here uh president kennedy,8050.4,4.4
do you know how to put men on the moon,8053.28,4.0
yet nasa no president kennedy,8054.8,5.359
be a lot cooler if you did,8057.28,3.919
pretty much,8060.159,5.401
sure six six or seven i suppose,8061.199,4.361
that's the last one,8066.079,4.401
that's funny,8068.56,4.4
someone drew a bunch of dicks all over,8070.48,4.96
the walls sistine chapel boys bathroom,8072.96,3.92
sure i'll give it nine,8075.44,3.84
it's that's really true,8076.88,4.0
all right this is our highest ranking,8079.28,3.68
meme for today i mean it's true like how,8080.88,3.6
do they get away with that,8082.96,3.04
lots of nakedness,8084.48,3.04
i mean dick pics are,8086.0,3.679
i mean just something throughout history,8087.52,2.88
uh,8089.679,2.161
as long as people can draw things,8090.4,3.199
there's been a dick pic it's,8091.84,4.399
a staple of human history it's a staple,8093.599,5.04
consistent throughout human history you,8096.239,4.241
you tweeted that you aspired to comedy,8098.639,3.681
you're friends with joe rogan,8100.48,4.239
might you uh do a short stand-up comedy,8102.32,4.16
set at some point in the future,8104.719,4.4
maybe um open for joe something like,8106.48,4.639
that is that is that really stand-up,8109.119,3.681
actual just blown stand-up full-on,8111.119,3.361
stand-up is that in there or is that,8112.8,3.919
i've never thought about that,8114.48,5.36
um it's extremely difficult if,8116.719,5.281
at least that's what the like joe says,8119.84,4.72
and the comedians say,8122.0,5.52
huh i wonder if i could um i mean only,8124.56,4.8
one way to find out,8127.52,3.679
you know i i have done,8129.36,4.48
stand up for friends just uh,8131.199,4.4
impromptu,8133.84,4.0
you know i'll get get on like a roof uh,8135.599,3.441
and they,8137.84,4.399
they do laugh but they're friends too so,8139.04,4.72
i don't know if if you gotta call you,8142.239,3.041
know like a rumor strangers are they,8143.76,3.919
gonna actually also find it funny but,8145.28,4.399
i could try,8147.679,3.601
see what happens,8149.679,3.92
i think you'd learn something either way,8151.28,5.12
um yeah i kind of love um,8153.599,5.201
both the when you bomb and when when you,8156.4,4.4
do great just watching people how they,8158.8,5.12
deal with it is so difficult it's so,8160.8,5.04
you're so fragile,8163.92,4.239
up there it's just you,8165.84,3.759
and you you think you're gonna be funny,8168.159,3.121
and when it completely falls flat it's,8169.599,3.761
just it's beautiful to see people,8171.28,4.319
deal with like that uh you might have,8173.36,4.4
enough material to do standard,8175.599,4.241
no no i've never thought about but i,8177.76,5.6
might have enough material um,8179.84,4.799
i don't know like 15 minutes or,8183.36,3.6
something oh yeah yeah do it do a,8184.639,4.0
netflix special,8186.96,3.88
netflix special sure,8188.639,4.561
um what's your favorite rick and morty,8190.84,4.12
concept uh,8193.2,3.359
just to spring that on you is there,8194.96,2.96
there's a lot of sort of scientific,8196.559,3.361
engineering ideas explored there there's,8197.92,4.799
the favorite one that's the butter robot,8199.92,4.639
it's great uh yeah it's a great show,8202.719,2.72
yeah,8204.559,2.481
dragon ball is awesome,8205.439,3.28
somebody that's exactly like you from an,8207.04,3.679
alternate dimension showed up there elon,8208.719,3.201
tusk,8210.719,3.281
yeah that's right that you voiced yeah,8211.92,3.92
rick morty suddenly explores a lot of,8214.0,4.24
interesting concepts,8215.84,4.32
i so like what's your favorite one i,8218.24,3.6
know the the butter robot certainly is,8220.16,2.64
uh,8221.84,2.4
you know it's like it it's certainly,8222.8,3.36
possible to have too much sentience in a,8224.24,2.88
device,8226.16,2.319
um like you don't want to have your,8227.12,2.96
toast to be like,8228.479,4.321
a super genius toaster it's gonna hate,8230.08,4.239
hate life because well it could just,8232.8,3.519
make us toast but if you know it's like,8234.319,2.881
you don't want to have like super,8236.319,2.641
intelligent stuck in a,8237.2,4.159
a very limited device um do you think,8238.96,4.559
it's too easy from uh if we talk about,8241.359,3.681
from the engineering perspective of,8243.519,3.601
super intelligence like with marvin the,8245.04,5.439
robot like is it j it seems like it,8247.12,5.279
might be very easy to engineer just a,8250.479,3.441
depressed robot,8252.399,3.441
like it sure it's not obvious to,8253.92,4.479
engineer a robot that's going to,8255.84,4.639
find a fulfilling existence,8258.399,4.24
same as humans i suppose,8260.479,3.761
but um,8262.639,3.92
i wonder if that's like the default,8264.24,4.72
if you don't do a good job on building a,8266.559,5.92
robot it's going to be sad a lot,8268.96,6.16
well we can reprogram robots easier than,8272.479,5.441
we can reprogram humans,8275.12,4.64
so,8277.92,3.84
i guess if you let it evolve,8279.76,3.12
without,8281.76,3.36
tinkering then it might get sad,8282.88,4.16
but you can change the optimization,8285.12,2.88
function,8287.04,1.76
and,8288.0,3.84
have it be a cheery robot,8288.8,3.04
you uh like i mentioned with with spacex,8292.8,4.559
you give a lot of people hope and a lot,8295.519,3.12
of people look up to you millions of,8297.359,3.36
people look up to you uh if we think,8298.639,4.0
about young people,8300.719,4.561
in high school maybe in college,8302.639,5.121
um what advice would you give to them,8305.28,3.92
about,8307.76,3.2
if they want to try to do something big,8309.2,3.199
in this world they want to really have a,8310.96,3.04
big positive impact what advice would,8312.399,3.92
you give them about their career maybe,8314.0,5.2
about life in general,8316.319,4.561
try to be useful,8319.2,2.64
um,8320.88,2.719
you do things that are useful to your,8321.84,4.4
fellow human beings to the world,8323.599,4.8
it's very hard to be useful,8326.24,4.479
um,8328.399,2.32
very hard,8331.04,3.84
um you know are you contributing more,8332.719,3.6
than you,8334.88,4.4
consume you know like uh,8336.319,5.681
like can you,8339.28,5.199
try to have a positive net contribution,8342.0,5.519
to society um,8344.479,4.88
i think that's the thing to aim for you,8347.519,4.16
know not to try to be sort of a leader,8349.359,3.12
for,8351.679,2.401
just for the sake of being a leader or,8352.479,4.321
whatever um,8354.08,5.359
a lot of time people who,8356.8,4.08
a lot of times the people you want as,8359.439,2.88
leaders are other people who don't want,8360.88,3.36
to be leaders,8362.319,2.091
so,8364.24,2.0
[Music],8364.41,4.069
um,8366.24,2.239
if you live a useful life,8369.12,4.559
that is a good life,8372.08,3.2
a life worth,8373.679,3.441
having lived,8375.28,2.96
um,8377.12,3.199
you know and i like i said,8378.24,3.62
i would encourage people to,8380.319,3.601
[Music],8381.86,4.459
use the mental tools of physics and,8383.92,4.639
apply them broadly in life there are the,8386.319,4.0
best tools when you think about,8388.559,4.081
education and self-education what do you,8390.319,3.441
recommend,8392.64,4.16
so there's the university there's,8393.76,4.96
uh self-study,8396.8,5.2
there is a hands-on sort of finding a,8398.72,5.12
company or a place or a set of people,8402.0,3.12
that do the thing you're passionate,8403.84,2.72
about and joining them as early as,8405.12,2.64
possible,8406.56,2.24
um,8407.76,3.12
there's uh taking a road trip across,8408.8,3.76
europe for a few years and writing some,8410.88,4.24
poetry which uh which which trajectory,8412.56,5.44
do you suggest,8415.12,5.12
for in terms of learning about,8418.0,4.72
how you can become useful as you,8420.24,3.92
mentioned how you can have the most,8422.72,4.84
positive impact,8424.16,3.4
but i encourage people to read a lot of,8432.479,3.201
books,8434.16,3.52
just re like,8435.68,3.759
basically try to ingest as much,8437.68,4.719
information as you can,8439.439,3.761
uh,8442.399,2.401
and try to also just develop a good,8443.2,4.08
general knowledge um,8444.8,5.2
so you at least have like,8447.28,4.64
